Time ,Proteins,peak 
88.1273,58,0.646957
88.148,57,0.646957
88.3035,58,0.924631
88.3504,59,0.924631
88.4586,60,0.862126
88.5533,61,0.93873
88.5862,62,0.93873
88.7278,61,1.07079
88.7647,62,1.07079
89.0102,61,0.877422
89.2014,62,1.17441
89.2209,63,1.17441
89.3477,62,1.17441
89.428,61,1.17441
89.4353,60,1.17441
89.4857,61,1.17441
89.5913,62,1.14442
89.616,61,1.14442
89.6555,62,1.14442
89.7698,63,1.26117
89.8312,64,1.26117
89.9071,63,0.930562
90.0268,62,0.930562
90.0396,63,0.930562
90.0682,64,0.930562
90.1046,65,0.930562
90.3084,64,1.08118
90.319,65,1.08583
90.4706,66,0.998246
90.6785,65,1.23179
90.6878,66,1.23179
90.6987,65,1.23179
90.769,66,1.23179
90.9892,67,1.03348
91.2164,66,1.03348
91.2673,67,1.03348
91.3039,68,1.03348
91.3661,67,1.03348
91.4002,68,1.03348
91.4524,69,1.03348
91.6001,68,1.03348
91.7405,69,1.03348
91.9479,70,0.904313
92.0252,69,0.904313
92.2009,70,0.894746
92.4376,69,1.22984
92.6645,70,1.19163
92.6882,69,1.19163
92.7542,68,1.19163
92.8921,67,1.05289
92.9234,68,0.679751
93.0732,69,0.714413
93.1048,70,0.714413
93.1801,69,1.01098
93.2035,68,1.01098
93.3854,67,1.01098
93.4504,68,1.01098
93.5991,69,0.782017
93.6242,70,0.782017
93.7474,71,0.782017
93.7811,72,0.782017
93.793,71,0.782017
93.8177,72,0.782017
93.8444,73,0.782017
93.9879,72,1.00356
94.0041,71,1.00356
94.1828,70,0.929594
94.1862,71,0.929594
94.2359,72,0.929594
94.267,71,0.929594
94.3439,72,0.929594
94.8787,73,0.918323
95.0153,72,0.918323
95.0178,71,0.918323
95.0257,72,0.918323
95.0532,71,0.918323
95.0755,72,0.918323
95.1815,73,0.918323
95.4189,74,1.36464
95.4533,73,1.36464
95.5988,72,1.36464
95.7091,71,1.36464
95.7205,70,1.36464
95.7335,71,1.36464
95.8,70,0.835
95.8265,71,0.789115
95.8477,70,0.789115
96.0364,69,0.835445
96.3302,68,0.835445
96.5986,69,0.835445
96.6048,68,0.835445
96.6127,69,0.835445
96.7021,70,0.835445
96.7738,71,0.835445
96.7907,70,0.835445
96.8238,69,0.835445
96.8441,70,0.835445
96.9626,69,0.835445
97.0886,68,1.13959
97.294,67,1.02419
97.5142,66,1.21897
97.6742,65,1.12813
97.7288,64,1.12813
97.9955,65,1.15115
98.0127,64,1.15115
98.1135,65,0.859387
98.12,64,0.859387
98.154,65,0.859387
98.6738,66,1.1994
